CustomerID,CustomerName,CustomerSegment,SignupDate,Country
7425,Customer 7425,Retail,2022-08-27,Netherlands
7426,Customer 7426,Retail,2019-02-06,Italy
7427,Customer 7427,Retail,2022-01-18,Spain
7428,Customer 7428,Retail,2019-08-07,USA
7429,Customer 7429,Wholesale,2020-10-25,Sweden
7430,Customer 7430,Wholesale,2020-07-01,Germany
7431,Customer 7431,Retail,2019-02-10,USA
7432,Customer 7432,Retail,2016-03-15,Sweden
7433,Customer 7433,Retail,2018-07-10,USA
7434,Customer 7434,Retail,2018-04-23,Italy
7435,Customer 7435,Retail,2017-12-14,Netherlands
7436,Customer 7436,Online,2018-08-24,France
7437,Customer 7437,Retail,2022-01-07,Spain
7438,Customer 7438,Retail,2024-03-24,Sweden
7439,Customer 7439,Retail,2024-12-02,Sweden
7440,Customer 7440,Retail,2018-06-07,Sweden
7441,Customer 7441,Wholesale,2024-06-10,Italy
7442,Customer 7442,Retail,2024-03-11,Netherlands
7443,Customer 7443,Retail,2023-10-15,Netherlands
7444,Customer 7444,Wholesale,2024-09-19,Spain
7445,Customer 7445,Retail,2016-09-06,Netherlands
7446,Customer 7446,Online,2023-06-06,Sweden
7447,Customer 7447,Wholesale,2022-06-16,Germany
7448,Customer 7448,Retail,2024-07-22,Sweden
7449,Customer 7449,Wholesale,2024-09-13,UK
7450,Customer 7450,Retail,2016-02-24,France
7451,Customer 7451,Wholesale,2020-03-15,Germany
7452,Customer 7452,Retail,2015-10-03,Germany
7453,Customer 7453,Retail,2019-05-04,Sweden
7454,Customer 7454,Wholesale,2022-04-09,Spain
7455,Customer 7455,Online,2022-03-03,France
7456,Customer 7456,Partner,2019-11-02,Spain
7457,Customer 7457,Wholesale,2019-09-09,UK
7458,Customer 7458,Retail,2020-11-07,Netherlands
7459,Customer 7459,Retail,2021-05-18,Spain
7460,Customer 7460,Retail,2024-11-28,USA
7461,Customer 7461,Retail,2018-04-09,Spain
7462,Customer 7462,Retail,2022-05-09,Netherlands
7463,Customer 7463,Online,2017-03-21,USA
7464,Customer 7464,Retail,2018-10-10,Germany
7465,Customer 7465,Retail,2023-12-20,UK
7466,Customer 7466,Retail,2018-08-05,Netherlands
7467,Customer 7467,Online,2022-12-25,Italy
7468,Customer 7468,Wholesale,2021-11-14,USA
7469,Customer 7469,Wholesale,2017-01-19,UK
7470,Customer 7470,Retail,2018-04-11,Spain
7471,Customer 7471,Online,2015-10-28,Italy
7472,Customer 7472,Retail,2016-08-22,Spain
7473,Customer 7473,Online,2016-06-12,Netherlands
7474,Customer 7474,Wholesale,2020-12-27,Germany
7475,Customer 7475,Retail,2015-10-05,Netherlands
7476,Customer 7476,Retail,2016-10-24,Sweden
7477,Customer 7477,Wholesale,2022-01-02,Netherlands
7478,Customer 7478,Retail,2018-10-01,Netherlands
7479,Customer 7479,Online,2023-10-17,Spain
7480,Customer 7480,Retail,2020-12-01,USA
7481,Customer 7481,Retail,2016-08-02,Germany
7482,Customer 7482,Retail,2019-03-11,UK
7483,Customer 7483,Retail,2018-10-21,Germany
7484,Customer 7484,Retail,2016-11-21,Sweden
7485,Customer 7485,Retail,2016-09-28,UK
7486,Customer 7486,Wholesale,2024-06-30,France
7487,Customer 7487,Retail,2020-01-23,USA
7488,Customer 7488,Partner,2020-08-07,Sweden
7489,Customer 7489,Wholesale,2017-04-02,USA
7490,Customer 7490,Online,2020-02-17,UK
7491,Customer 7491,Retail,2017-05-24,Spain
7492,Customer 7492,Retail,2017-07-28,Italy
7493,Customer 7493,Retail,2019-08-10,Spain
7494,Customer 7494,Wholesale,2017-07-30,France
7495,Customer 7495,Online,2023-09-18,UK
7496,Customer 7496,Retail,2020-03-13,France
7497,Customer 7497,Retail,2021-08-02,UK
7498,Customer 7498,Online,2024-01-23,France
7499,Customer 7499,Retail,2020-08-12,UK
7500,Customer 7500,Wholesale,2019-10-13,USA
7501,Customer 7501,Wholesale,2021-09-17,Sweden
7502,Customer 7502,Online,2015-01-25,France
7503,Customer 7503,Retail,2020-02-10,France
7504,Customer 7504,Retail,2021-12-31,Sweden
7505,Customer 7505,Wholesale,2022-07-06,UK
7506,Customer 7506,Online,2024-09-06,Germany
7507,Customer 7507,Retail,2015-03-02,Germany
7508,Customer 7508,Retail,2024-10-19,USA
7509,Customer 7509,Wholesale,2015-05-03,Spain
7510,Customer 7510,Online,2019-03-01,Spain
7511,Customer 7511,Online,2020-10-03,USA
7512,Customer 7512,Partner,2018-04-01,Spain
7513,Customer 7513,Retail,2023-04-10,Sweden
7514,Customer 7514,Retail,2019-09-19,Italy
7515,Customer 7515,Wholesale,2017-11-28,Sweden
7516,Customer 7516,Online,2018-01-11,Italy
7517,Customer 7517,Retail,2019-09-27,Italy
7518,Customer 7518,Retail,2016-06-29,Netherlands
7519,Customer 7519,Online,2020-11-30,Netherlands
7520,Customer 7520,Retail,2021-10-08,Italy
7521,Customer 7521,Retail,2023-02-13,UK
7522,Customer 7522,Wholesale,2021-03-27,Germany
7523,Customer 7523,Wholesale,2024-03-08,USA
7524,Customer 7524,Online,2023-02-12,Sweden
7525,Customer 7525,Retail,2018-08-03,UK
7526,Customer 7526,Wholesale,2015-06-04,Italy
7527,Customer 7527,Wholesale,2021-01-21,USA
7528,Customer 7528,Wholesale,2023-03-29,Germany
7529,Customer 7529,Wholesale,2023-11-28,Spain
7530,Customer 7530,Retail,2018-06-16,UK
7531,Customer 7531,Retail,2022-05-20,Germany
7532,Customer 7532,Retail,2018-09-24,USA
7533,Customer 7533,Retail,2017-07-26,France
7534,Customer 7534,Wholesale,2016-05-26,UK
7535,Customer 7535,Online,2017-07-20,Sweden
7536,Customer 7536,Online,2021-05-02,Netherlands
7537,Customer 7537,Online,2015-07-06,USA
7538,Customer 7538,Retail,2023-07-09,Sweden
7539,Customer 7539,Retail,2020-01-20,USA
7540,Customer 7540,Retail,2024-10-04,Netherlands
7541,Customer 7541,Retail,2019-08-30,Germany
7542,Customer 7542,Retail,2016-01-26,Sweden
7543,Customer 7543,Wholesale,2018-07-07,Sweden
7544,Customer 7544,Partner,2016-10-16,USA
7545,Customer 7545,Retail,2019-10-06,UK
7546,Customer 7546,Retail,2015-06-25,Italy
7547,Customer 7547,Online,2022-09-22,Netherlands
7548,Customer 7548,Retail,2017-02-02,UK
7549,Customer 7549,Online,2024-04-23,Netherlands
7550,Customer 7550,Online,2017-07-19,USA
7551,Customer 7551,Online,2018-05-08,Germany
7552,Customer 7552,Retail,2016-12-11,UK
7553,Customer 7553,Wholesale,2023-12-12,France
7554,Customer 7554,Retail,2022-11-13,Italy
7555,Customer 7555,Wholesale,2022-03-21,Netherlands
7556,Customer 7556,Retail,2022-01-22,Spain
7557,Customer 7557,Retail,2017-12-21,Germany
7558,Customer 7558,Wholesale,2018-09-12,Germany
7559,Customer 7559,Wholesale,2020-04-13,Spain
7560,Customer 7560,Online,2015-10-08,Spain
7561,Customer 7561,Online,2020-05-17,UK
7562,Customer 7562,Wholesale,2019-11-21,USA
7563,Customer 7563,Retail,2021-03-24,USA
7564,Customer 7564,Online,2022-05-10,France
7565,Customer 7565,Wholesale,2017-12-17,Italy
7566,Customer 7566,Online,2023-02-16,Netherlands
7567,Customer 7567,Online,2016-04-21,USA
7568,Customer 7568,Retail,2024-06-09,Sweden
7569,Customer 7569,Online,2016-12-16,France
7570,Customer 7570,Retail,2015-08-31,France
7571,Customer 7571,Retail,2021-08-11,Germany
7572,Customer 7572,Wholesale,2017-07-24,Germany
7573,Customer 7573,Retail,2019-03-04,Italy
7574,Customer 7574,Online,2017-04-17,UK
7575,Customer 7575,Retail,2024-02-06,Sweden
7576,Customer 7576,Retail,2023-02-01,Spain
7577,Customer 7577,Wholesale,2018-09-07,Spain
7578,Customer 7578,Online,2021-08-20,Italy
7579,Customer 7579,Online,2020-07-21,France
7580,Customer 7580,Online,2018-12-03,Italy
7581,Customer 7581,Wholesale,2022-07-21,Spain
7582,Customer 7582,Retail,2024-09-29,France
7583,Customer 7583,Retail,2021-07-18,Spain
7584,Customer 7584,Retail,2015-08-28,UK
7585,Customer 7585,Wholesale,2015-05-19,Germany
7586,Customer 7586,Wholesale,2023-09-29,Germany
7587,Customer 7587,Retail,2016-02-24,France
7588,Customer 7588,Online,2019-05-04,Italy
7589,Customer 7589,Wholesale,2015-10-31,Spain
7590,Customer 7590,Retail,2020-12-02,USA
7591,Customer 7591,Retail,2021-07-18,UK
7592,Customer 7592,Online,2018-06-28,Spain
7593,Customer 7593,Online,2020-07-19,Netherlands
7594,Customer 7594,Online,2015-01-07,USA
7595,Customer 7595,Retail,2022-08-10,UK
7596,Customer 7596,Partner,2021-02-04,UK
7597,Customer 7597,Retail,2018-03-14,Germany
7598,Customer 7598,Retail,2016-02-20,France
7599,Customer 7599,Partner,2022-06-06,Spain
7600,Customer 7600,Retail,2018-02-18,UK
7601,Customer 7601,Wholesale,2018-02-21,Spain
7602,Customer 7602,Retail,2015-05-30,UK
7603,Customer 7603,Wholesale,2021-09-10,Italy
7604,Customer 7604,Online,2021-08-25,Sweden
7605,Customer 7605,Retail,2019-12-09,Germany
7606,Customer 7606,Wholesale,2017-04-18,France
7607,Customer 7607,Retail,2020-08-10,USA
7608,Customer 7608,Wholesale,2019-08-24,USA
7609,Customer 7609,Retail,2015-09-01,Italy
7610,Customer 7610,Retail,2020-03-25,Netherlands
7611,Customer 7611,Retail,2018-11-22,Germany
7612,Customer 7612,Retail,2018-06-28,UK
7613,Customer 7613,Online,2017-05-28,Germany
7614,Customer 7614,Retail,2024-12-26,France
7615,Customer 7615,Retail,2024-03-24,Sweden
7616,Customer 7616,Retail,2022-09-08,USA
7617,Customer 7617,Retail,2023-03-21,Spain
7618,Customer 7618,Online,2018-08-13,USA
7619,Customer 7619,Partner,2017-09-03,Netherlands
7620,Customer 7620,Retail,2019-03-04,Netherlands
7621,Customer 7621,Online,2018-02-12,Netherlands
7622,Customer 7622,Wholesale,2020-08-10,Netherlands
7623,Customer 7623,Retail,2016-07-06,France
7624,Customer 7624,Wholesale,2016-04-26,UK
7625,Customer 7625,Wholesale,2016-08-22,Germany
7626,Customer 7626,Wholesale,2022-09-11,USA
7627,Customer 7627,Online,2024-10-21,Netherlands
7628,Customer 7628,Retail,2021-07-10,USA
7629,Customer 7629,Online,2021-11-17,Netherlands
7630,Customer 7630,Online,2018-03-10,Spain
7631,Customer 7631,Retail,2016-08-05,Germany
7632,Customer 7632,Wholesale,2015-05-17,Spain
7633,Customer 7633,Retail,2017-09-30,Spain
7634,Customer 7634,Partner,2020-06-05,Netherlands
7635,Customer 7635,Wholesale,2019-06-23,Sweden
7636,Customer 7636,Retail,2023-03-17,UK
7637,Customer 7637,Retail,2016-11-17,USA
7638,Customer 7638,Wholesale,2021-01-23,Sweden
7639,Customer 7639,Retail,2024-05-07,Italy
7640,Customer 7640,Retail,2018-12-04,Germany
7641,Customer 7641,Retail,2019-11-28,Sweden
7642,Customer 7642,Retail,2017-06-28,UK
7643,Customer 7643,Retail,2019-10-26,Italy
7644,Customer 7644,Retail,2020-07-27,UK
7645,Customer 7645,Retail,2023-01-06,Sweden
7646,Customer 7646,Wholesale,2017-04-21,Netherlands
7647,Customer 7647,Wholesale,2020-10-13,Netherlands
7648,Customer 7648,Retail,2019-05-24,UK
7649,Customer 7649,Retail,2023-08-05,Sweden
7650,Customer 7650,Wholesale,2021-10-16,France
7651,Customer 7651,Retail,2023-07-19,France
7652,Customer 7652,Retail,2018-08-30,UK
7653,Customer 7653,Retail,2024-04-03,France
7654,Customer 7654,Online,2015-04-25,Germany
7655,Customer 7655,Online,2016-07-22,USA
7656,Customer 7656,Online,2024-05-06,Italy
7657,Customer 7657,Online,2019-04-03,Netherlands
7658,Customer 7658,Wholesale,2022-05-13,Germany
7659,Customer 7659,Retail,2016-05-09,USA
7660,Customer 7660,Wholesale,2024-02-23,France
7661,Customer 7661,Retail,2023-03-08,Italy
7662,Customer 7662,Wholesale,2023-08-18,Germany
7663,Customer 7663,Online,2024-08-28,Spain
7664,Customer 7664,Wholesale,2024-03-24,Netherlands
7665,Customer 7665,Retail,2023-04-04,UK
7666,Customer 7666,Retail,2017-04-01,Netherlands
7667,Customer 7667,Wholesale,2021-02-27,USA
7668,Customer 7668,Wholesale,2024-10-14,USA
7669,Customer 7669,Online,2022-05-20,Spain
7670,Customer 7670,Retail,2024-09-26,Spain
7671,Customer 7671,Online,2019-05-28,UK
7672,Customer 7672,Wholesale,2016-07-13,France
7673,Customer 7673,Online,2017-11-07,Netherlands
7674,Customer 7674,Wholesale,2021-11-30,Germany
7675,Customer 7675,Wholesale,2021-12-10,Sweden
7676,Customer 7676,Wholesale,2023-04-19,Sweden
7677,Customer 7677,Online,2022-09-27,Germany
7678,Customer 7678,Partner,2019-01-09,Germany
7679,Customer 7679,Retail,2015-12-06,France
7680,Customer 7680,Retail,2019-04-04,Netherlands
7681,Customer 7681,Online,2016-09-03,Netherlands
7682,Customer 7682,Wholesale,2020-12-03,Sweden
7683,Customer 7683,Wholesale,2020-02-25,UK
7684,Customer 7684,Retail,2015-03-15,Germany
7685,Customer 7685,Retail,2024-02-23,USA
7686,Customer 7686,Online,2020-12-03,USA
7687,Customer 7687,Online,2019-09-06,USA
7688,Customer 7688,Retail,2019-10-28,Spain
7689,Customer 7689,Retail,2019-08-20,Spain
7690,Customer 7690,Online,2023-11-10,France
7691,Customer 7691,Retail,2020-07-27,Germany
7692,Customer 7692,Online,2018-05-30,Spain
7693,Customer 7693,Retail,2015-05-06,USA
7694,Customer 7694,Wholesale,2016-10-18,Spain
7695,Customer 7695,Online,2018-04-14,Netherlands
7696,Customer 7696,Wholesale,2020-06-19,USA
7697,Customer 7697,Retail,2022-06-04,Germany
7698,Customer 7698,Wholesale,2024-06-08,Netherlands
7699,Customer 7699,Retail,2017-09-17,France
7700,Customer 7700,Retail,2023-05-24,UK
7701,Customer 7701,Partner,2017-05-08,UK
7702,Customer 7702,Online,2019-03-02,Netherlands
7703,Customer 7703,Wholesale,2020-11-02,USA
7704,Customer 7704,Retail,2020-03-14,Spain
7705,Customer 7705,Retail,2018-11-07,Spain
7706,Customer 7706,Retail,2016-09-24,USA
7707,Customer 7707,Wholesale,2019-07-23,Sweden
7708,Customer 7708,Online,2019-01-26,Germany
7709,Customer 7709,Wholesale,2021-11-03,Netherlands
7710,Customer 7710,Online,2022-01-09,USA
7711,Customer 7711,Retail,2022-12-03,Sweden
7712,Customer 7712,Retail,2016-11-25,Germany
7713,Customer 7713,Retail,2022-02-10,France
7714,Customer 7714,Retail,2017-07-17,France
7715,Customer 7715,Retail,2015-04-26,Netherlands
7716,Customer 7716,Partner,2017-10-28,USA
7717,Customer 7717,Retail,2018-05-26,France
7718,Customer 7718,Online,2019-10-09,Spain
7719,Customer 7719,Retail,2019-06-02,Germany
7720,Customer 7720,Partner,2020-03-18,UK
7721,Customer 7721,Wholesale,2021-09-17,Sweden
7722,Customer 7722,Online,2024-12-17,UK
7723,Customer 7723,Retail,2015-10-31,France
7724,Customer 7724,Online,2019-01-30,Sweden
7725,Customer 7725,Online,2020-05-29,Germany
7726,Customer 7726,Retail,2022-08-19,Spain
7727,Customer 7727,Retail,2015-03-29,UK
7728,Customer 7728,Retail,2017-10-30,Spain
7729,Customer 7729,Online,2015-11-04,Spain
7730,Customer 7730,Wholesale,2021-10-17,UK
7731,Customer 7731,Wholesale,2017-03-12,UK
7732,Customer 7732,Retail,2015-06-13,Sweden
7733,Customer 7733,Retail,2024-01-24,France
7734,Customer 7734,Online,2024-04-11,Sweden
7735,Customer 7735,Retail,2017-09-22,Netherlands
7736,Customer 7736,Wholesale,2022-05-27,Germany
7737,Customer 7737,Online,2018-09-20,USA
7738,Customer 7738,Retail,2020-08-27,Germany
7739,Customer 7739,Wholesale,2017-12-30,Sweden
7740,Customer 7740,Retail,2018-04-13,USA
7741,Customer 7741,Wholesale,2020-02-21,Sweden
7742,Customer 7742,Retail,2019-12-29,UK
7743,Customer 7743,Online,2017-03-21,Spain
7744,Customer 7744,Retail,2021-07-14,Germany
7745,Customer 7745,Retail,2021-04-14,Sweden
7746,Customer 7746,Wholesale,2023-12-09,Spain
7747,Customer 7747,Retail,2024-07-22,Germany
7748,Customer 7748,Online,2018-09-10,Netherlands
7749,Customer 7749,Retail,2021-06-11,Italy
7750,Customer 7750,Wholesale,2019-12-09,Germany
7751,Customer 7751,Retail,2021-03-01,Spain
7752,Customer 7752,Wholesale,2022-12-10,Italy
7753,Customer 7753,Retail,2023-09-30,France
7754,Customer 7754,Retail,2019-05-13,Netherlands
7755,Customer 7755,Retail,2021-10-30,UK
7756,Customer 7756,Online,2022-07-23,France
7757,Customer 7757,Retail,2024-10-02,Sweden
7758,Customer 7758,Online,2016-03-08,France
7759,Customer 7759,Online,2019-07-06,Germany
7760,Customer 7760,Retail,2018-02-25,UK
7761,Customer 7761,Wholesale,2024-11-28,Netherlands
7762,Customer 7762,Retail,2017-04-01,Italy
7763,Customer 7763,Retail,2017-12-06,Germany
7764,Customer 7764,Online,2016-05-19,Sweden
7765,Customer 7765,Wholesale,2015-04-25,USA
7766,Customer 7766,Wholesale,2018-12-10,Germany
7767,Customer 7767,Retail,2019-11-26,Italy
7768,Customer 7768,Retail,2017-09-21,Spain
7769,Customer 7769,Retail,2015-08-11,Sweden
7770,Customer 7770,Online,2016-09-27,Netherlands
7771,Customer 7771,Wholesale,2020-05-26,Netherlands
7772,Customer 7772,Online,2024-10-14,Germany
7773,Customer 7773,Retail,2016-11-02,USA
7774,Customer 7774,Retail,2017-08-15,Germany
7775,Customer 7775,Retail,2017-07-21,Sweden
7776,Customer 7776,Retail,2015-04-06,Italy
7777,Customer 7777,Retail,2020-11-24,Netherlands
7778,Customer 7778,Online,2016-09-23,USA
7779,Customer 7779,Online,2019-08-29,UK
7780,Customer 7780,Wholesale,2020-05-03,Italy
7781,Customer 7781,Retail,2016-11-28,Netherlands
7782,Customer 7782,Retail,2015-02-01,Germany
7783,Customer 7783,Online,2024-10-04,Netherlands
7784,Customer 7784,Retail,2020-10-14,USA
7785,Customer 7785,Online,2018-04-17,Sweden
7786,Customer 7786,Retail,2017-02-17,Italy
7787,Customer 7787,Retail,2019-01-06,UK
7788,Customer 7788,Online,2017-07-04,Spain
7789,Customer 7789,Retail,2016-07-02,France
7790,Customer 7790,Wholesale,2021-02-26,USA
7791,Customer 7791,Wholesale,2020-03-08,Spain
7792,Customer 7792,Retail,2020-09-27,UK
7793,Customer 7793,Retail,2022-10-05,Spain
7794,Customer 7794,Wholesale,2023-03-18,Germany
7795,Customer 7795,Online,2019-08-31,France
7796,Customer 7796,Retail,2021-04-29,USA
7797,Customer 7797,Online,2018-03-02,Italy
7798,Customer 7798,Retail,2020-07-23,Netherlands
7799,Customer 7799,Retail,2020-01-08,UK
7800,Customer 7800,Retail,2015-12-10,France
7801,Customer 7801,Retail,2018-04-14,UK
7802,Customer 7802,Retail,2024-06-24,Netherlands
7803,Customer 7803,Partner,2020-08-20,Spain
7804,Customer 7804,Retail,2021-02-26,UK
7805,Customer 7805,Retail,2017-08-02,Sweden
7806,Customer 7806,Retail,2017-07-14,UK
7807,Customer 7807,Online,2020-08-12,Spain
7808,Customer 7808,Online,2023-12-30,Spain
7809,Customer 7809,Retail,2022-10-26,Netherlands
7810,Customer 7810,Retail,2018-08-23,France
7811,Customer 7811,Retail,2020-06-26,USA
7812,Customer 7812,Retail,2024-11-24,Spain
7813,Customer 7813,Retail,2022-02-20,Sweden
7814,Customer 7814,Retail,2024-04-21,France
7815,Customer 7815,Retail,2019-11-23,Netherlands
7816,Customer 7816,Wholesale,2021-02-24,UK
7817,Customer 7817,Retail,2020-04-23,Sweden
7818,Customer 7818,Online,2020-11-26,UK
7819,Customer 7819,Online,2024-03-16,Italy
7820,Customer 7820,Wholesale,2020-11-25,Germany
7821,Customer 7821,Retail,2024-07-11,Spain
7822,Customer 7822,Retail,2022-02-12,Netherlands
7823,Customer 7823,Retail,2023-04-09,Sweden
7824,Customer 7824,Online,2015-02-21,Sweden
7825,Customer 7825,Retail,2020-11-29,France
7826,Customer 7826,Online,2015-10-22,Italy
7827,Customer 7827,Online,2023-12-05,France
7828,Customer 7828,Retail,2020-10-13,USA
7829,Customer 7829,Wholesale,2022-03-06,Italy
7830,Customer 7830,Retail,2016-04-09,Netherlands
7831,Customer 7831,Retail,2021-04-24,France
7832,Customer 7832,Retail,2019-07-28,Spain
7833,Customer 7833,Retail,2023-05-10,France
7834,Customer 7834,Online,2016-09-25,Germany
7835,Customer 7835,Retail,2018-09-16,UK
7836,Customer 7836,Retail,2019-03-05,UK
7837,Customer 7837,Wholesale,2015-07-29,Sweden
7838,Customer 7838,Wholesale,2020-11-06,Italy
7839,Customer 7839,Retail,2020-09-06,France
7840,Customer 7840,Online,2015-08-26,France
7841,Customer 7841,Wholesale,2015-12-02,France
7842,Customer 7842,Retail,2020-10-11,France
7843,Customer 7843,Retail,2019-04-26,Sweden
7844,Customer 7844,Retail,2016-05-14,Germany
7845,Customer 7845,Online,2019-04-14,Spain
7846,Customer 7846,Wholesale,2017-03-01,Germany
7847,Customer 7847,Online,2024-09-10,Netherlands
7848,Customer 7848,Retail,2022-03-24,Netherlands
7849,Customer 7849,Retail,2023-07-20,Germany
7850,Customer 7850,Retail,2018-02-09,Germany
7851,Customer 7851,Retail,2021-06-06,UK
7852,Customer 7852,Wholesale,2023-08-28,Netherlands
7853,Customer 7853,Online,2015-08-17,Germany
7854,Customer 7854,Retail,2015-05-30,France
7855,Customer 7855,Retail,2019-11-14,Germany
7856,Customer 7856,Retail,2023-10-15,France
7857,Customer 7857,Retail,2023-10-12,Italy
7858,Customer 7858,Retail,2024-08-29,Netherlands
7859,Customer 7859,Retail,2019-06-13,Spain
7860,Customer 7860,Retail,2024-10-05,UK
7861,Customer 7861,Retail,2022-01-18,Spain
7862,Customer 7862,Retail,2015-11-29,Sweden
7863,Customer 7863,Retail,2024-05-26,Sweden
7864,Customer 7864,Wholesale,2015-06-23,Italy
7865,Customer 7865,Retail,2023-12-29,Spain
7866,Customer 7866,Partner,2018-09-28,UK
7867,Customer 7867,Retail,2020-10-09,France
7868,Customer 7868,Retail,2017-12-20,Italy
7869,Customer 7869,Retail,2017-03-29,Italy
7870,Customer 7870,Retail,2019-08-29,France
7871,Customer 7871,Online,2022-01-15,France
7872,Customer 7872,Retail,2021-03-13,UK
7873,Customer 7873,Online,2019-06-01,Netherlands
7874,Customer 7874,Online,2016-09-15,Germany
7875,Customer 7875,Wholesale,2016-07-31,Netherlands
7876,Customer 7876,Wholesale,2022-07-04,USA
7877,Customer 7877,Wholesale,2016-02-27,Germany
7878,Customer 7878,Retail,2022-07-26,Netherlands
7879,Customer 7879,Wholesale,2024-07-26,Germany
7880,Customer 7880,Retail,2018-10-26,Sweden
7881,Customer 7881,Retail,2018-05-14,Spain
7882,Customer 7882,Retail,2024-03-11,Sweden
7883,Customer 7883,Wholesale,2023-09-12,USA
7884,Customer 7884,Online,2017-01-23,France
7885,Customer 7885,Retail,2017-01-16,Germany
7886,Customer 7886,Online,2016-11-18,Netherlands
7887,Customer 7887,Retail,2016-12-23,UK
7888,Customer 7888,Retail,2019-04-16,Germany
7889,Customer 7889,Retail,2017-01-16,France
7890,Customer 7890,Retail,2015-08-30,Netherlands
7891,Customer 7891,Retail,2024-10-02,Germany
7892,Customer 7892,Wholesale,2022-06-05,Italy
7893,Customer 7893,Online,2016-12-08,Sweden
7894,Customer 7894,Retail,2024-10-09,Spain
7895,Customer 7895,Retail,2016-03-10,Spain
7896,Customer 7896,Online,2017-02-19,Germany
7897,Customer 7897,Online,2016-04-28,Spain
7898,Customer 7898,Retail,2024-08-19,UK
7899,Customer 7899,Retail,2021-08-28,USA
7900,Customer 7900,Online,2019-03-14,Germany
7901,Customer 7901,Wholesale,2015-06-19,UK
7902,Customer 7902,Retail,2017-10-17,Italy
7903,Customer 7903,Retail,2023-03-17,UK
7904,Customer 7904,Online,2017-05-18,UK
7905,Customer 7905,Retail,2021-06-28,Italy
7906,Customer 7906,Partner,2017-04-27,France
7907,Customer 7907,Retail,2019-02-06,Germany
7908,Customer 7908,Online,2024-01-17,Sweden
7909,Customer 7909,Retail,2016-11-26,Germany
7910,Customer 7910,Retail,2021-08-03,Germany
7911,Customer 7911,Online,2024-02-29,Sweden
7912,Customer 7912,Retail,2015-02-01,USA
7913,Customer 7913,Wholesale,2015-06-26,UK
7914,Customer 7914,Retail,2023-02-12,Germany
7915,Customer 7915,Retail,2020-10-13,Sweden
7916,Customer 7916,Retail,2020-09-05,Sweden
7917,Customer 7917,Wholesale,2019-02-11,Spain
7918,Customer 7918,Retail,2021-05-04,France
7919,Customer 7919,Retail,2022-03-29,Italy
7920,Customer 7920,Retail,2023-05-18,Italy
7921,Customer 7921,Wholesale,2015-03-07,USA
7922,Customer 7922,Online,2015-05-13,Sweden
7923,Customer 7923,Retail,2020-04-12,Netherlands
7924,Customer 7924,Retail,2017-07-04,Italy
7925,Customer 7925,Online,2024-05-30,France
7926,Customer 7926,Retail,2020-10-30,Netherlands
7927,Customer 7927,Online,2020-03-31,Sweden
7928,Customer 7928,Online,2020-01-29,Sweden
7929,Customer 7929,Online,2023-04-18,UK
7930,Customer 7930,Retail,2018-09-13,Italy
7931,Customer 7931,Online,2023-09-05,Netherlands
7932,Customer 7932,Online,2016-08-07,Netherlands
7933,Customer 7933,Wholesale,2021-07-02,Italy
7934,Customer 7934,Retail,2022-02-02,Spain
7935,Customer 7935,Retail,2018-02-22,UK
7936,Customer 7936,Retail,2021-03-07,Germany
7937,Customer 7937,Wholesale,2019-10-15,Sweden
7938,Customer 7938,Wholesale,2020-12-20,France
7939,Customer 7939,Retail,2024-10-14,Italy
7940,Customer 7940,Retail,2021-01-13,Spain
7941,Customer 7941,Retail,2024-12-09,Sweden
7942,Customer 7942,Wholesale,2020-03-07,France
7943,Customer 7943,Online,2023-01-01,Netherlands
7944,Customer 7944,Retail,2021-08-26,USA
7945,Customer 7945,Retail,2023-06-21,Spain
7946,Customer 7946,Retail,2017-08-31,Sweden
7947,Customer 7947,Wholesale,2022-03-27,Netherlands
7948,Customer 7948,Online,2018-12-13,USA
7949,Customer 7949,Online,2021-11-24,Italy
7950,Customer 7950,Retail,2015-08-22,Spain
7951,Customer 7951,Partner,2022-03-04,Germany
7952,Customer 7952,Retail,2019-01-17,Netherlands
7953,Customer 7953,Wholesale,2019-05-13,Sweden
7954,Customer 7954,Retail,2017-02-09,France
7955,Customer 7955,Online,2023-11-08,France
7956,Customer 7956,Wholesale,2021-06-06,Netherlands
7957,Customer 7957,Wholesale,2015-11-02,Netherlands
7958,Customer 7958,Online,2015-01-02,UK
7959,Customer 7959,Retail,2015-09-28,Spain
7960,Customer 7960,Retail,2016-02-25,Sweden
7961,Customer 7961,Online,2023-10-20,Sweden
7962,Customer 7962,Retail,2022-07-10,Sweden
7963,Customer 7963,Retail,2017-05-13,Sweden
7964,Customer 7964,Retail,2020-02-20,Spain
7965,Customer 7965,Wholesale,2023-03-27,Netherlands
7966,Customer 7966,Retail,2023-04-30,USA
7967,Customer 7967,Retail,2017-10-06,Spain
7968,Customer 7968,Retail,2023-01-05,France
7969,Customer 7969,Retail,2022-07-02,Spain
7970,Customer 7970,Online,2024-11-15,UK
7971,Customer 7971,Partner,2022-12-24,UK
7972,Customer 7972,Wholesale,2017-11-26,Netherlands
7973,Customer 7973,Retail,2015-04-17,France
7974,Customer 7974,Online,2024-03-22,France
7975,Customer 7975,Wholesale,2020-01-23,Sweden
7976,Customer 7976,Retail,2023-09-04,France
7977,Customer 7977,Online,2021-05-17,Spain
7978,Customer 7978,Online,2018-02-07,Spain
7979,Customer 7979,Online,2016-07-02,Germany
7980,Customer 7980,Online,2022-02-12,Italy
